acf,sim_number,n_b,ig_here,ig_next,ig_next1
0.026924794428440414,0,20,-0.02559761111434975,-0.024313605735441956,-0.02559015199828024
0.04577423107292835,0,40,-0.0123297708264465,-0.012009228387500598,-0.012306213656700789
0.06680927238308557,0,60,-0.008001995096235436,-0.007900286540425596,-0.00797892629960313
0.07687933358770153,0,80,-0.005872407745159745,-0.00589996354683384,-0.005860629060281713
0.08208752592910154,0,100,-0.004666025055454774,-0.004785037213492275,-0.004667608188980853
0.08657168628449165,0,120,-0.003822763542891703,-0.004017919752010949,-0.0038374242697464243
0.08421778477590001,0,140,-0.0032244181993179998,-0.0034850740687920262,-0.003257339407893644
0.07559019665701414,0,160,-0.002765474778710993,-0.003091569202968782,-0.0028236631200649976
0.06426135162585683,0,180,-0.0024289253181763973,-0.0028007428994519285,-0.0025255344840643713
0.045963174563350466,0,200,-0.0021723800973889977,-0.0025784484271477886,-0.0022787533187263497
0.030211426509488406,0,220,-0.001955338267273962,-0.002393720009491518,-0.0020775123964531976
0.013242763716475914,0,240,-0.001768205644568807,-0.002224527877292886,-0.001921545005877058
0.011308249537169154,0,260,-0.001611860066659523,-0.0020822295768655723,-0.0017588905720293145
0.0034240504042594134,0,280,-0.0014683000576674505,-0.0019541079576120596,-0.0016696575327359408
-0.0006004813698435153,0,300,-0.0013857003085060214,-0.0018548542573850572,-0.0015720543025192187
-0.003259463612328253,0,320,-0.0012572853349450985,-0.0017456552955308895,-0.0014923024690202777
-0.007539955271879265,0,340,-0.001155456216241016,-0.001641282738534001,-0.0013998911402709278
-0.012556697438864556,0,360,-0.0010890162367323442,-0.001550298665632645,-0.001312306030052039
-0.011843987712526169,0,380,-0.0010031674113348057,-0.0014654679880964142,-0.0012504087424568121
-0.005651608321390054,0,400,-0.0009546089756189925,-0.001393410639094975,-0.0012098673019495547
0.002275938416735796,0,420,-0.0008775724861575688,-0.0013165700994215291,-0.0011480653875779877
0.012014328494218426,0,440,-0.0008358430750816496,-0.001259811805617526,-0.001090376974577846
0.014164191786339153,0,460,-0.0007686269332445753,-0.0011920246026370955,-0.0010439236038430868
0.020643445304852584,0,480,-0.0007512845168457091,-0.0011480363566744162,-0.0010084856947505287
0.02098976132257312,0,500,-0.000737923314866673,-0.0011039243336510615,-0.000976490034868365
0.020952553252681708,0,520,-0.000696059892563232,-0.0010631764073468798,-0.0009317581248085633
0.01641233911776148,0,540,-0.0006547959668605958,-0.0010256732478221026,-0.0008900874365164708
0.015775793704438084,0,560,-0.0006559907565373551,-0.0009973019496821852,-0.0008526943467624371
0.01318675247015906,0,580,-0.0006138186837578296,-0.0009534137770750078,-0.0008355869629680161
0.012915411491409418,0,600,-0.0005910330002959222,-0.0009293391259025412,-0.0008063842371992884
0.01212677142534488,0,620,-0.0005967696954678662,-0.0008982372002855044,-0.0007638168465380131
0.011507723164176663,0,640,-0.0005745402333815766,-0.0008777449032130602,-0.0007435661489183355
0.011010760223381533,0,660,-0.0005324102274007151,-0.0008463789546250391,-0.0007230262695374685
0.014214614312069244,0,680,-0.0005179305564461759,-0.0008238717666127379,-0.0007108452380845989
0.01272854548100154,0,700,-0.0005246537993719838,-0.0007974502280751352,-0.0006860502895324178
0.01960597956222066,0,720,-0.0005023311138742253,-0.0007809979983793664,-0.0006680648616453831
0.01590733406656234,0,740,-0.0004844192040993668,-0.0007512704375402211,-0.0006244600133168899
0.01618932445478447,0,760,-0.0004954803085205079,-0.0007373003804901265,-0.0006294263296423416
0.017942975912204024,0,780,-0.0004748992011731845,-0.0007194072354876092,-0.0005956834107639583
0.017214026446976782,0,800,-0.0004621929626051556,-0.0007068798660737089,-0.0005980398338952595
0.015695361768503766,0,820,-0.00045183620576832474,-0.0006958489645059173,-0.0005755233990238248
0.019508965487531924,0,840,-0.00043550338235649944,-0.0006745532392253457,-0.0005566102348935599
0.015558924197125923,0,860,-0.00042004779920850905,-0.0006621862877638393,-0.0005635676576377948
0.014464554109689854,0,880,-0.00041519720967479897,-0.0006506092336720998,-0.0005520855488570886
0.012205065203716193,0,900,-0.0003996083521151063,-0.0006402081905394737,-0.000527140458499418
0.0053319300087415105,0,920,-0.00041493820536627314,-0.0006260914744332378,-0.0005268859331047358
0.0009006276483580608,0,940,-0.00041319087093007,-0.00061647416852727,-0.000527164801194293
0.00020640143961846307,0,960,-0.0004016897802702483,-0.0006074308020844119,-0.0005154441719377766
-0.011421564076834863,0,980,-0.0003964151157102753,-0.000596238814083261,-0.000494003176913663
-0.015587833843188261,0,1000,-0.000379740970913106,-0.0005842834987852069,-0.0004971375038897074
-0.021942722092938096,0,1019,-0.0003747330615879003,-0.0005731244619169463,-0.0004823646769264916
-0.027496145837953144,0,1040,-0.00039093241604703344,-0.0005659444831805604,-0.0004824137016935739
-0.033338205572795085,0,1060,-0.00038590424009801147,-0.0005565585211057948,-0.0004735717373009312
-0.03803624084842622,0,1080,-0.0003447424008937066,-0.0005485785854596999,-0.0004572446032953661
-0.04598759693741244,0,1100,-0.000330729923141494,-0.0005377703900528509,-0.00044770621548981563
-0.05281588392245036,0,1120,-0.00035833079909982946,-0.0005314297233858127,-0.00044921818269794757
-0.05878372060570384,0,1140,-0.00035308433624776567,-0.0005260395419352665,-0.0004452697222565181
-0.06618084848003991,0,1160,-0.0003404503806347,-0.0005115824878507704,-0.0004397463465982156
-0.06673391559072087,0,1180,-0.00033406964533880793,-0.0005014067636157121,-0.0004208648419734066
-0.07482097061499558,0,1200,-0.0003281388008009752,-0.0004942675262449567,-0.0004133612557226253
-0.07698909036696415,0,1220,-0.00031740800171272505,-0.0004907406003141947,-0.000413415537133974
-0.07965645192655833,0,1240,-0.00031475642687471274,-0.000485511280676371,-0.0004064127211609802
-0.0898579819645719,0,1260,-0.00030734165129255465,-0.0004754416319862197,-0.00040062833010811737
-0.08971755126058395,0,1280,-0.000334770203481354,-0.0004688646676892892,-0.00039921214675102515
-0.09423036012118569,0,1300,-0.00029226534047755776,-0.0004593291390294894,-0.0003797683970341903
-0.09574379034617816,0,1320,-0.00028932975651685893,-0.00045478556295014026,-0.00037558085789146417
-0.10243282590388646,0,1340,-0.0003143754275461098,-0.0004507390307225914,-0.0003749656406931493
-0.10731875166612415,0,1360,-0.0002913378676614899,-0.00044810040698418046,-0.0003645477351195512
-0.10591707577957944,0,1380,-0.00030648613908961273,-0.00043997715119597645,-0.00037283047217111714
