acf,sim_number,n_b,ig_here,ig_next,ig_next1
0.15220495727325653,0,20,-0.022267640908257776,-0.021210113788996565,-0.022292467720546084
0.2561192514965171,0,40,-0.00855712751450521,-0.00847966537550956,-0.008610618958796893
0.3354681807495069,0,60,-0.004034652004641438,-0.004206382984739523,-0.004120940251617113
0.39537503037139116,0,80,-0.0017944186115594388,-0.0021474152050176016,-0.0019213219847944896
0.4407565520299915,0,100,-0.00048047860176555915,-0.001018086251601237,-0.0006573060516829877
0.46979167374907776,0,120,0.0003945914135707077,-0.0003285383484690627,0.00016627524658618188
0.4901746254307911,0,140,0.0010306638775256878,9.008521251035625e-05,0.0007379203410416878
0.5056326406543116,0,160,0.001504735180386927,0.0003382213484454415,0.0011441994104141495
0.5166918057755224,0,180,0.0018866840927952808,0.0004897074684818269,0.0014556708197358905
0.5208210153786316,0,200,0.002174175209069205,0.0005313738785380931,0.0016649608980484464
0.5222878197214899,0,220,0.0024167045922874222,0.00052794898666744,0.0018279243383745843
0.5221277853167051,0,240,0.0026347192316305817,0.00047828054237582885,0.001954710095946753
0.5207589346026853,0,260,0.002814041808737347,0.0004312639326062112,0.0020579053182042113
0.5150001112256904,0,280,0.002966870953353919,0.0003300778320964145,0.0021185857275204715
0.5073212798002998,0,300,0.0030886932283067303,0.000217172805373563,0.0021524978447561133
0.4967716068901005,0,320,0.003198633640906871,9.028210932661878e-05,0.0021696966881216214
0.4839422021572068,0,340,0.0032966835507977042,-4.6875352100967524e-05,0.002167185512684244
0.4707446784727546,0,360,0.003384312870971514,-0.00017875912202264428,0.0021578700871565733
0.45643607394929747,0,380,0.0034550223690671717,-0.0003094439665424182,0.002137485499297836
0.44239460144251297,0,400,0.0035147689359460717,-0.00043826310642930237,0.002109245131614591
0.4298446106765051,0,420,0.0035900869897981026,-0.0005546988942986509,0.0020905914059701804
0.41593386988373693,0,440,0.0036326663058483368,-0.0006725646522166918,0.002045020904963862
0.40351711584035566,0,460,0.00367788279197666,-0.0007882780244887405,0.002007799701062586
0.3913117191977106,0,480,0.0037181974117199727,-0.0009033085649696003,0.001959878684210609
0.3786969359100974,0,500,0.003749557585239726,-0.0010258274978343143,0.0018995747166452635
0.3668346060530836,0,520,0.0037774361976348654,-0.0011148778704019083,0.001853998423657924
0.35378132024143605,0,540,0.0038039617027079736,-0.0011889891981364603,0.0018135182170163548
0.3423913117325549,0,560,0.003825623134717649,-0.0012966190396822242,0.0017496880667912627
0.33211656267614986,0,580,0.0038460973647628516,-0.0013604517144045916,0.0017025276125409868
0.3209545480720281,0,600,0.0038614837301980134,-0.0014428948942523429,0.0016460103822063248
0.3112020198604144,0,620,0.0038658309460190333,-0.0015159955514330334,0.0015824608138231028
0.30146551761402274,0,640,0.003876693821189561,-0.0015904001038356125,0.001531614780204443
0.2926419998037061,0,660,0.003885731902381225,-0.001623239749319705,0.0014930168616967968
0.28576359715148203,0,680,0.003890866982636391,-0.0016613975624596635,0.0014471792301376418
0.2765896449724155,0,700,0.003900669670140435,-0.0017088772334230232,0.0014018079808630795
0.27234477947261837,0,720,0.0038997021795086255,-0.0017614028020848317,0.001349105067766802
0.26160802781385994,0,740,0.0039043859585085124,-0.0017955432636732602,0.0013013704733713485
0.25786554913778165,0,760,0.0039000359932180252,-0.0018236039519052458,0.0012730982716484714
0.2500565903686811,0,780,0.0038991539842965846,-0.001838887895301674,0.001226319027873286
0.24276230388124737,0,800,0.0038900635950054395,-0.0018974983956262226,0.001177139731572142
0.23618213330650284,0,820,0.003875601132641469,-0.0019160104622335133,0.0011384223018276476
0.22995352859705323,0,840,0.003872239419217988,-0.0019517351211818556,0.0010950696007219832
0.22474731075078294,0,860,0.0038665956327525995,-0.00195825366975954,0.0010632612288562866
0.21727510150803503,0,880,0.0038411412187138914,-0.001970502325182055,0.0010405501886883311
0.21062514365239368,0,900,0.0038376736500124803,-0.002003560180703829,0.0009974411547228374
0.20409281401698967,0,920,0.003819868115424667,-0.0020183189536198795,0.0009597421865056201
0.1985021763143626,0,940,0.0037974096663402077,-0.0020479575007812173,0.0009322182628995444
0.19282825972046472,0,960,0.0037734427208731525,-0.0020830117034359164,0.0008839868285660191
0.1861366001111063,0,980,0.0037601083405101295,-0.00208088162461568,0.0008666371521656757
0.1810932581964897,0,1000,0.0037423814975087654,-0.0020940389513723137,0.000829368471080362
0.17722534243372542,0,1019,0.0037209292806201387,-0.00210935336351974,0.0008006375005018899
0.17167546912602666,0,1040,0.0037050535420030534,-0.0021297596714240988,0.0007852423979948302
0.16676628452888614,0,1060,0.00367500367807042,-0.0021320186586604706,0.0007592736439027749
0.16162765187419192,0,1080,0.003660504857312219,-0.002157669699918784,0.0007317696819221508
