acf,sim_number,n_b,ig_here,ig_next,ig_next1
0.12602802701626195,0,20,-0.021320020991310282,-0.020250519511713135,-0.02131421641609098
0.2271177692121126,0,40,-0.007971859073782854,-0.007774628146731936,-0.007966051148552387
0.29044102287135415,0,60,-0.003587111242477364,-0.0035466281784861794,-0.003582628411301648
0.3522602362229741,0,80,-0.001370350451992412,-0.0014009817677288284,-0.0013707251245075852
0.4119724941734653,0,100,5.588003322595436e-06,-8.126662788305717e-05,-2.1388786360812254e-06
0.46742276017099604,0,120,0.0008990512833315007,0.0007601028281954482,0.0008830715940847971
0.5145765868430767,0,140,0.0015346360146648935,0.0013313710997065202,0.0015049377776251126
0.5557861230406355,0,160,0.002002508731761678,0.0017309828422686913,0.001959893112984729
0.5879969673265025,0,180,0.002381375069837987,0.0020307606397039716,0.0023213001884186176
0.6093357298019174,0,200,0.002644291615871654,0.0022064949783374174,0.002563926190976466
0.6267318952676235,0,220,0.002873514793795575,0.0023422535759245085,0.0027726688752235094
0.638437704825069,0,240,0.0030359778467643267,0.0024062242428822115,0.002915729237188038
0.6438391192740966,0,260,0.003188009882446202,0.0024322156624534156,0.003037892882061027
0.6464901040111022,0,280,0.0033140424103259743,0.0024369866425441884,0.0031368304047004534
0.6467586675969054,0,300,0.0034205547004072826,0.002399973277317158,0.003208432519594982
0.6447295191213842,0,320,0.0035110211361145008,0.0023429085247832324,0.003265028067481501
0.6401898113542789,0,340,0.003595787299507229,0.002279356354262061,0.0033164160008461625
0.6338636285784113,0,360,0.003673912491667725,0.0021967501717007993,0.0033562694490415117
0.6270851597924346,0,380,0.0037380335637419862,0.0020868445168711653,0.0033791055619583
0.6193594697837065,0,400,0.0037905289240226805,0.001961916637302018,0.003389459792935089
0.6102734573930891,0,420,0.003845487456071091,0.001834756142307893,0.003400960582383415
0.5984927687337522,0,440,0.003890992625025014,0.0016977126401812996,0.0034047884352294794
0.5849450969621527,0,460,0.0039441716190122605,0.001539196962060621,0.003403385413100148
0.5694843599628447,0,480,0.003976807450851031,0.0013768334357662604,0.0033917144628726583
0.5537680540203761,0,500,0.004015732026913366,0.0012000360147262047,0.0033747947647948915
0.537097120040204,0,520,0.004047247256182456,0.0010211911610975635,0.0033532484711048804
0.5196256243687777,0,540,0.004076084699826327,0.000814918959760373,0.0033176340293069187
