acf,sim_number,n_b,ig_here,ig_next,ig_next1
0.028422363746112185,0,20,-0.025649956226438658,-0.02437349731335408,-0.02564501806702482
0.061722623490085816,0,40,-0.012489839693130058,-0.012193400496538569,-0.012492981123628316
0.06918598572245413,0,60,-0.008209081599430148,-0.00809800589421505,-0.008217676274979402
0.07441210656604434,0,80,-0.006095916846504536,-0.006084637648734458,-0.006112416670657898
0.08861490619995999,0,100,-0.004748539567705664,-0.004797782725686347,-0.0047746445892810525
0.10532019470375029,0,120,-0.00390195576265656,-0.003993177477569646,-0.003946884408431738
0.11281568099211405,0,140,-0.0032796087722498186,-0.003387455932042599,-0.003329997040091885
0.119783244155729,0,160,-0.002810375060749287,-0.002939223852617994,-0.0028739624284918604
0.11915784104333509,0,180,-0.0024482873522968843,-0.0025836965734552355,-0.002518454182546527
0.12415969481066741,0,200,-0.0021653570747223907,-0.0023079492462378818,-0.0022374069938958115
0.1287811508474517,0,220,-0.001948789949418979,-0.0020880342717304315,-0.0020252646335354976
0.13104815957710733,0,240,-0.001753144228406471,-0.001901268996699624,-0.001840158952460502
0.13150413352479493,0,260,-0.0015902104263620489,-0.001733868614018928,-0.0016707004979389054
0.13565727013885887,0,280,-0.0014377114818884232,-0.0015824334958313127,-0.0015282966067030298
0.1460113472172428,0,300,-0.0013130623424366533,-0.0014557951809697235,-0.0014014574115696634
0.16091214526527464,0,320,-0.0011860960340570735,-0.0013321384966114662,-0.0012787404868929058
0.17258783569043015,0,340,-0.001093404360528491,-0.0012342350856268175,-0.0011757716062384556
0.18267924324189702,0,360,-0.0010009365885027184,-0.0011393324566697101,-0.001084530579302558
0.19453876183169308,0,380,-0.0009324686396560334,-0.0010675603064851627,-0.0010067266850196028
0.20811094258025675,0,400,-0.0008634324572413984,-0.0010038093572044312,-0.0009486580745044993
0.21375808508763786,0,420,-0.0007981476655596224,-0.0009428677566677168,-0.0008797872404736453
