6.084352290097110733e-02
3.690702160389403019e-02
2.598568180747577380e-02
2.006287231697923348e-02
1.646748171949321757e-02
1.402256996566182690e-02
1.228742982514454199e-02
1.092518768410082920e-02
9.927803434023316220e-03
9.024336950410093497e-03
8.410761504808249994e-03
7.870911370959753767e-03
7.394646068322126113e-03
7.059197213085512471e-03
6.733104334579861384e-03
6.440994441428544992e-03
6.230175191328134014e-03
6.077254639188983676e-03
5.915981797479552724e-03
5.879773435399778328e-03
5.779104987667089792e-03
5.695498918778722601e-03
5.681454960656685989e-03
5.637644189283112436e-03
5.659316240120373410e-03
5.667132188868080969e-03
5.710397075651734745e-03
5.751646918770020149e-03
5.814447804722792240e-03
5.891601765467923205e-03
6.010621019535800774e-03
6.145476976200923459e-03
6.250691138564217451e-03
6.388477521179230893e-03
6.496180002242482945e-03
6.647169783308331040e-03
6.770982383335536099e-03
6.882099059158945133e-03
7.055522100449404706e-03
7.204635344736915262e-03
7.376883888074080298e-03
7.537046156251886800e-03
7.730525291245563500e-03
7.870547879318789963e-03
8.033543373036768770e-03
8.276361426187917730e-03
8.427705896569737468e-03
8.556890303164832803e-03
8.772814738369012072e-03
8.991846035347516100e-03
9.172653366635211136e-03
9.334369932431836950e-03
9.525376234957777521e-03
9.703901945184018746e-03
9.846396059594531014e-03
1.006267081076733447e-02
1.026270441610312341e-02
1.046141382603071011e-02
1.066876961478602573e-02
1.084266475063324492e-02
1.103548089869605189e-02
1.117776024431035679e-02
1.137398261000612844e-02
1.153674978146104410e-02
1.176966830259839648e-02
1.187947898013259548e-02
1.214833138772688191e-02
1.229817231028679410e-02
1.248082714119013413e-02
1.261471239113767968e-02
1.277480064614196567e-02
1.299794922612061178e-02
1.313073561670939117e-02
1.328849614280460702e-02
1.342279622727789515e-02
1.360032186680793821e-02
1.379108949246586786e-02
1.391102706680919995e-02
1.407317485532304409e-02
1.418225192811994016e-02
1.433360157699865682e-02
1.445970286272183283e-02
1.465654248788642380e-02
1.474952803929999168e-02
1.492449436265508300e-02
1.501619411859908722e-02
1.519390630984902152e-02
1.527869530394228639e-02
1.542198564622402485e-02
1.547011195370349458e-02
1.561607704263887758e-02
1.575461249757745957e-02
1.583516914053375788e-02
1.594378060881583917e-02
1.601990238029823641e-02
1.613768270539469446e-02
1.623027064462943814e-02
1.636893057929432807e-02
1.644671493353589212e-02
1.645156324611641435e-02
1.654972746346321591e-02
1.669397171307916705e-02
1.677692932425024416e-02
1.685015379173635322e-02
1.695825658095183319e-02
1.697906438881385122e-02
1.707041639235957683e-02
1.715057063366789286e-02
1.722718128133285051e-02
1.730919925351492514e-02
1.733690079203078702e-02
1.740665834333803355e-02
1.745502407521571514e-02
1.751536882977847501e-02
1.757548069476435118e-02
1.762112832010806138e-02
1.769347158926524999e-02
1.772408553062507913e-02
1.774553341287706670e-02
1.780986091885616157e-02
1.787097872838092072e-02
1.787952764651050061e-02
1.793048787281896136e-02
1.797491819712935743e-02
1.797792590023796627e-02
1.792124711666166423e-02
1.802333023615016253e-02
1.809875101490340116e-02
1.814054263716636736e-02
1.808874932382712949e-02
1.809349038535917539e-02
1.807346424933667373e-02
1.813282883521877276e-02
1.810076785919009779e-02
1.814399483349221284e-02
1.813750734182747321e-02
1.818042738684327517e-02
1.818659633168200757e-02
1.821945526655637318e-02
1.815878849465773354e-02
1.815976721398913224e-02
1.815552383111088131e-02
1.813468706844885078e-02
1.814528383736232001e-02
1.814307786633037600e-02
1.816828520820060189e-02
1.816607228649529462e-02
1.814222876986677432e-02
